Field           = 1.000000E+06 V/cm
Carrier density = 1.831000E+18 cm^-3
dE              = 0.001750 eV

Energy (eV)  Prob. Density (eV^-1)  Prob. Density (cm^-3 eV^-1)
   1.149750               0.057143             1.0462857143E+17
   1.151500               0.000000             0.0000000000E+00
   1.153250               0.000000             0.0000000000E+00
   1.155000               0.057143             1.0462857143E+17
   1.156750               0.171429             3.1388571429E+17
   1.158500               0.057143             1.0462857143E+17
   1.160250               0.000000             0.0000000000E+00
   1.162000               0.114286             2.0925714286E+17
   1.163750               0.057143             1.0462857143E+17
   1.165500               0.057143             1.0462857143E+17
   1.167250               0.000000             0.0000000000E+00
   1.169000               0.057143             1.0462857143E+17
   1.170750               0.057143             1.0462857143E+17
   1.172500               0.000000             0.0000000000E+00
   1.174250               0.114286             2.0925714286E+17
   1.176000               0.171429             3.1388571429E+17
   1.177750               0.171429             3.1388571429E+17
   1.179500               0.057143             1.0462857143E+17
   1.181250               0.057143             1.0462857143E+17
   1.183000               0.228571             4.1851428571E+17
   1.184750               0.000000             0.0000000000E+00
   1.186500               0.057143             1.0462857143E+17
   1.188250               0.057143             1.0462857143E+17
   1.190000               0.114286             2.0925714286E+17
   1.191750               0.057143             1.0462857143E+17
   1.193500               0.000000             0.0000000000E+00
   1.195250               0.057143             1.0462857143E+17
   1.197000               0.114286             2.0925714286E+17
   1.198750               0.000000             0.0000000000E+00
   1.200500               0.000000             0.0000000000E+00
   1.202250               0.057143             1.0462857143E+17
   1.204000               0.171429             3.1388571429E+17
   1.205750               0.114286             2.0925714286E+17
   1.207500               0.000000             0.0000000000E+00
   1.209250               0.114286             2.0925714286E+17
   1.211000               0.000000             0.0000000000E+00
   1.212750               0.000000             0.0000000000E+00
   1.214500               0.000000             0.0000000000E+00
   1.216250               0.000000             0.0000000000E+00
   1.218000               0.000000             0.0000000000E+00
   1.219750               0.114286             2.0925714286E+17
   1.221500               0.000000             0.0000000000E+00
   1.223250               0.057143             1.0462857143E+17
   1.225000               0.057143             1.0462857143E+17
   1.226750               0.057143             1.0462857143E+17
   1.228500               0.114286             2.0925714286E+17
   1.230250               0.171429             3.1388571429E+17
   1.232000               0.000000             0.0000000000E+00
   1.233750               0.057143             1.0462857143E+17
   1.235500               0.000000             0.0000000000E+00
   1.237250               0.000000             0.0000000000E+00
   1.239000               0.057143             1.0462857143E+17
   1.240750               0.171429             3.1388571429E+17
   1.242500               0.057143             1.0462857143E+17
   1.244250               0.057143             1.0462857143E+17
   1.246000               0.114286             2.0925714286E+17
   1.247750               0.000000             0.0000000000E+00
   1.249500               0.057143             1.0462857143E+17
   1.251250               0.057143             1.0462857143E+17
   1.253000               0.057143             1.0462857143E+17
   1.254750               0.000000             0.0000000000E+00
   1.256500               0.114286             2.0925714286E+17
   1.258250               0.114286             2.0925714286E+17
   1.260000               0.057143             1.0462857143E+17
   1.261750               0.057143             1.0462857143E+17
   1.263500               0.000000             0.0000000000E+00
   1.265250               0.057143             1.0462857143E+17
   1.267000               0.057143             1.0462857143E+17
   1.268750               0.114286             2.0925714286E+17
   1.270500               0.057143             1.0462857143E+17
   1.272250               0.000000             0.0000000000E+00
   1.274000               0.000000             0.0000000000E+00
   1.275750               0.000000             0.0000000000E+00
   1.277500               0.171429             3.1388571429E+17
   1.279250               0.114286             2.0925714286E+17
   1.281000               0.057143             1.0462857143E+17
   1.282750               0.000000             0.0000000000E+00
   1.284500               0.057143             1.0462857143E+17
   1.286250               0.057143             1.0462857143E+17
   1.288000               0.000000             0.0000000000E+00
   1.289750               0.114286             2.0925714286E+17
   1.291500               0.000000             0.0000000000E+00
   1.293250               0.057143             1.0462857143E+17
   1.295000               0.114286             2.0925714286E+17
   1.296750               0.057143             1.0462857143E+17
   1.298500               0.114286             2.0925714286E+17
   1.300250               0.000000             0.0000000000E+00
   1.302000               0.000000             0.0000000000E+00
   1.303750               0.114286             2.0925714286E+17
   1.305500               0.057143             1.0462857143E+17
   1.307250               0.000000             0.0000000000E+00
   1.309000               0.057143             1.0462857143E+17
   1.310750               0.000000             0.0000000000E+00
   1.312500               0.057143             1.0462857143E+17
   1.314250               0.000000             0.0000000000E+00
   1.316000               0.000000             0.0000000000E+00
   1.317750               0.000000             0.0000000000E+00
   1.319500               0.057143             1.0462857143E+17
   1.321250               0.000000             0.0000000000E+00
   1.323000               0.114286             2.0925714286E+17
   1.324750               0.000000             0.0000000000E+00
   1.326500               0.000000             0.0000000000E+00
   1.328250               0.057143             1.0462857143E+17
   1.330000               0.114286             2.0925714286E+17
   1.331750               0.057143             1.0462857143E+17
   1.333500               0.057143             1.0462857143E+17
   1.335250               0.057143             1.0462857143E+17
   1.337000               0.057143             1.0462857143E+17
   1.338750               0.000000             0.0000000000E+00
   1.340500               0.057143             1.0462857143E+17
   1.342250               0.000000             0.0000000000E+00
   1.344000               0.000000             0.0000000000E+00
   1.345750               0.000000             0.0000000000E+00
   1.347500               0.057143             1.0462857143E+17
   1.349250               0.000000             0.0000000000E+00
   1.351000               0.057143             1.0462857143E+17
   1.352750               0.000000             0.0000000000E+00
   1.354500               0.000000             0.0000000000E+00
   1.356250               0.057143             1.0462857143E+17
   1.358000               0.057143             1.0462857143E+17
   1.359750               0.057143             1.0462857143E+17
   1.361500               0.000000             0.0000000000E+00
   1.363250               0.000000             0.0000000000E+00
   1.365000               0.000000             0.0000000000E+00
   1.366750               0.000000             0.0000000000E+00
   1.368500               0.000000             0.0000000000E+00
   1.370250               0.000000             0.0000000000E+00
   1.372000               0.000000             0.0000000000E+00
   1.373750               0.000000             0.0000000000E+00
   1.375500               0.057143             1.0462857143E+17
   1.377250               0.000000             0.0000000000E+00
   1.379000               0.000000             0.0000000000E+00
   1.380750               0.000000             0.0000000000E+00
   1.382500               0.000000             0.0000000000E+00
   1.384250               0.000000             0.0000000000E+00
   1.386000               0.057143             1.0462857143E+17
   1.387750               0.171429             3.1388571429E+17
   1.389500               0.000000             0.0000000000E+00
   1.391250               0.000000             0.0000000000E+00
   1.393000               0.000000             0.0000000000E+00
   1.394750               0.000000             0.0000000000E+00
   1.396500               0.114286             2.0925714286E+17
   1.398250               0.000000             0.0000000000E+00
   1.400000               0.114286             2.0925714286E+17
   1.401750               0.057143             1.0462857143E+17
   1.403500               0.000000             0.0000000000E+00
   1.405250               0.000000             0.0000000000E+00
   1.407000               0.057143             1.0462857143E+17
   1.408750               0.057143             1.0462857143E+17
   1.410500               0.057143             1.0462857143E+17
   1.412250               0.000000             0.0000000000E+00
   1.414000               0.000000             0.0000000000E+00
   1.415750               0.000000             0.0000000000E+00
   1.417500               0.057143             1.0462857143E+17
   1.419250               0.000000             0.0000000000E+00
   1.421000               0.057143             1.0462857143E+17
   1.422750               0.000000             0.0000000000E+00
   1.424500               0.000000             0.0000000000E+00
   1.426250               0.000000             0.0000000000E+00
   1.428000               0.000000             0.0000000000E+00
   1.429750               0.114286             2.0925714286E+17
   1.431500               0.000000             0.0000000000E+00
   1.433250               0.000000             0.0000000000E+00
   1.435000               0.000000             0.0000000000E+00
   1.436750               0.000000             0.0000000000E+00
   1.438500               0.000000             0.0000000000E+00
   1.440250               0.000000             0.0000000000E+00
   1.442000               0.114286             2.0925714286E+17
   1.443750               0.000000             0.0000000000E+00
   1.445500               0.000000             0.0000000000E+00
   1.447250               0.000000             0.0000000000E+00
   1.449000               0.000000             0.0000000000E+00
   1.450750               0.057143             1.0462857143E+17
   1.452500               0.000000             0.0000000000E+00
   1.454250               0.057143             1.0462857143E+17
   1.456000               0.000000             0.0000000000E+00
   1.457750               0.000000             0.0000000000E+00
   1.459500               0.000000             0.0000000000E+00
   1.461250               0.000000             0.0000000000E+00
   1.463000               0.000000             0.0000000000E+00
   1.464750               0.000000             0.0000000000E+00
   1.466500               0.000000             0.0000000000E+00
   1.468250               0.000000             0.0000000000E+00
   1.470000               0.000000             0.0000000000E+00
   1.471750               0.000000             0.0000000000E+00
   1.473500               0.000000             0.0000000000E+00
   1.475250               0.000000             0.0000000000E+00
   1.477000               0.000000             0.0000000000E+00
   1.478750               0.000000             0.0000000000E+00
   1.480500               0.057143             1.0462857143E+17
   1.482250               0.000000             0.0000000000E+00
   1.484000               0.000000             0.0000000000E+00
   1.485750               0.000000             0.0000000000E+00
   1.487500               0.000000             0.0000000000E+00
   1.489250               0.000000             0.0000000000E+00
   1.491000               0.000000             0.0000000000E+00
   1.492750               0.000000             0.0000000000E+00
   1.494500               0.000000             0.0000000000E+00
   1.496250               0.000000             0.0000000000E+00
   1.498000               0.057143             1.0462857143E+17
   1.499750               0.000000             0.0000000000E+00
   1.501500               0.000000             0.0000000000E+00
   1.503250               0.000000             0.0000000000E+00
   1.505000               0.000000             0.0000000000E+00
   1.506750               0.000000             0.0000000000E+00
   1.508500               0.000000             0.0000000000E+00
   1.510250               0.000000             0.0000000000E+00
   1.512000               0.000000             0.0000000000E+00
   1.513750               0.000000             0.0000000000E+00
   1.515500               0.057143             1.0462857143E+17
   1.517250               0.000000             0.0000000000E+00
   1.519000               0.000000             0.0000000000E+00
   1.520750               0.057143             1.0462857143E+17
   1.522500               0.000000             0.0000000000E+00
   1.524250               0.057143             1.0462857143E+17
   1.526000               0.057143             1.0462857143E+17
   1.527750               0.000000             0.0000000000E+00
   1.529500               0.000000             0.0000000000E+00
   1.531250               0.000000             0.0000000000E+00
   1.533000               0.000000             0.0000000000E+00
   1.534750               0.000000             0.0000000000E+00
   1.536500               0.000000             0.0000000000E+00
   1.538250               0.057143             1.0462857143E+17
   1.540000               0.000000             0.0000000000E+00
   1.541750               0.000000             0.0000000000E+00
   1.543500               0.000000             0.0000000000E+00
   1.545250               0.000000             0.0000000000E+00
   1.547000               0.000000             0.0000000000E+00
   1.548750               0.000000             0.0000000000E+00
   1.550500               0.000000             0.0000000000E+00
   1.552250               0.000000             0.0000000000E+00
   1.554000               0.000000             0.0000000000E+00
   1.555750               0.000000             0.0000000000E+00
   1.557500               0.057143             1.0462857143E+17
   1.559250               0.000000             0.0000000000E+00
   1.561000               0.000000             0.0000000000E+00
   1.562750               0.000000             0.0000000000E+00
   1.564500               0.000000             0.0000000000E+00
   1.566250               0.000000             0.0000000000E+00
   1.568000               0.000000             0.0000000000E+00
   1.569750               0.000000             0.0000000000E+00
   1.571500               0.000000             0.0000000000E+00
   1.573250               0.000000             0.0000000000E+00
   1.575000               0.000000             0.0000000000E+00
   1.576750               0.000000             0.0000000000E+00
   1.578500               0.057143             1.0462857143E+17
   1.580250               0.000000             0.0000000000E+00
   1.582000               0.000000             0.0000000000E+00
   1.583750               0.000000             0.0000000000E+00
   1.585500               0.000000             0.0000000000E+00
   1.587250               0.000000             0.0000000000E+00
   1.589000               0.057143             1.0462857143E+17
   1.590750               0.057143             1.0462857143E+17
   1.592500               0.000000             0.0000000000E+00
   1.594250               0.000000             0.0000000000E+00
   1.596000               0.000000             0.0000000000E+00
   1.597750               0.000000             0.0000000000E+00
   1.599500               0.000000             0.0000000000E+00
   1.601250               0.000000             0.0000000000E+00
   1.603000               0.000000             0.0000000000E+00
   1.604750               0.000000             0.0000000000E+00
   1.606500               0.000000             0.0000000000E+00
   1.608250               0.000000             0.0000000000E+00
   1.610000               0.000000             0.0000000000E+00
   1.611750               0.000000             0.0000000000E+00
   1.613500               0.000000             0.0000000000E+00
   1.615250               0.000000             0.0000000000E+00
   1.617000               0.000000             0.0000000000E+00
   1.618750               0.000000             0.0000000000E+00
   1.620500               0.000000             0.0000000000E+00
   1.622250               0.000000             0.0000000000E+00
   1.624000               0.000000             0.0000000000E+00
   1.625750               0.000000             0.0000000000E+00
   1.627500               0.000000             0.0000000000E+00
   1.629250               0.000000             0.0000000000E+00
   1.631000               0.000000             0.0000000000E+00
   1.632750               0.000000             0.0000000000E+00
   1.634500               0.000000             0.0000000000E+00
   1.636250               0.000000             0.0000000000E+00
   1.638000               0.000000             0.0000000000E+00
   1.639750               0.000000             0.0000000000E+00
   1.641500               0.000000             0.0000000000E+00
   1.643250               0.000000             0.0000000000E+00
   1.645000               0.000000             0.0000000000E+00
   1.646750               0.000000             0.0000000000E+00
   1.648500               0.000000             0.0000000000E+00
   1.650250               0.000000             0.0000000000E+00
   1.652000               0.000000             0.0000000000E+00
   1.653750               0.000000             0.0000000000E+00
   1.655500               0.000000             0.0000000000E+00
   1.657250               0.000000             0.0000000000E+00
   1.659000               0.057143             1.0462857143E+17
   1.660750               0.000000             0.0000000000E+00
   1.662500               0.000000             0.0000000000E+00
   1.664250               0.000000             0.0000000000E+00
   1.666000               0.000000             0.0000000000E+00
   1.667750               0.000000             0.0000000000E+00
   1.669500               0.000000             0.0000000000E+00
   1.671250               0.000000             0.0000000000E+00
   1.673000               0.000000             0.0000000000E+00
   1.674750               0.000000             0.0000000000E+00
   1.676500               0.000000             0.0000000000E+00
   1.678250               0.000000             0.0000000000E+00
   1.680000               0.000000             0.0000000000E+00
   1.681750               0.057143             1.0462857143E+17
   1.683500               0.000000             0.0000000000E+00
   1.685250               0.000000             0.0000000000E+00
   1.687000               0.057143             1.0462857143E+17
   1.688750               0.000000             0.0000000000E+00
   1.690500               0.057143             1.0462857143E+17
   1.692250               0.000000             0.0000000000E+00
   1.694000               0.000000             0.0000000000E+00
   1.695750               0.000000             0.0000000000E+00
   1.697500               0.000000             0.0000000000E+00
   1.699250               0.000000             0.0000000000E+00
   1.701000               0.000000             0.0000000000E+00
   1.702750               0.057143             1.0462857143E+17
   1.704500               0.000000             0.0000000000E+00
   1.706250               0.000000             0.0000000000E+00
   1.708000               0.000000             0.0000000000E+00
   1.709750               0.000000             0.0000000000E+00
   1.711500               0.000000             0.0000000000E+00
   1.713250               0.000000             0.0000000000E+00
   1.715000               0.000000             0.0000000000E+00
   1.716750               0.000000             0.0000000000E+00
   1.718500               0.000000             0.0000000000E+00
   1.720250               0.000000             0.0000000000E+00
   1.722000               0.000000             0.0000000000E+00
   1.723750               0.057143             1.0462857143E+17
   1.725500               0.000000             0.0000000000E+00
   1.727250               0.000000             0.0000000000E+00
   1.729000               0.000000             0.0000000000E+00
   1.730750               0.000000             0.0000000000E+00
   1.732500               0.000000             0.0000000000E+00
   1.734250               0.000000             0.0000000000E+00
   1.736000               0.000000             0.0000000000E+00
   1.737750               0.000000             0.0000000000E+00
   1.739500               0.000000             0.0000000000E+00
   1.741250               0.000000             0.0000000000E+00
   1.743000               0.000000             0.0000000000E+00
   1.744750               0.000000             0.0000000000E+00
   1.746500               0.000000             0.0000000000E+00
   1.748250               0.000000             0.0000000000E+00
   1.750000               0.000000             0.0000000000E+00
   1.751750               0.000000             0.0000000000E+00
   1.753500               0.000000             0.0000000000E+00
   1.755250               0.057143             1.0462857143E+17
   1.757000               0.000000             0.0000000000E+00
   1.758750               0.000000             0.0000000000E+00
   1.760500               0.000000             0.0000000000E+00
   1.762250               0.000000             0.0000000000E+00
   1.764000               0.000000             0.0000000000E+00
   1.765750               0.000000             0.0000000000E+00
   1.767500               0.000000             0.0000000000E+00
   1.769250               0.000000             0.0000000000E+00
   1.771000               0.000000             0.0000000000E+00
   1.772750               0.000000             0.0000000000E+00
   1.774500               0.000000             0.0000000000E+00
   1.776250               0.000000             0.0000000000E+00
   1.778000               0.000000             0.0000000000E+00
   1.779750               0.000000             0.0000000000E+00
   1.781500               0.000000             0.0000000000E+00
   1.783250               0.000000             0.0000000000E+00
   1.785000               0.000000             0.0000000000E+00
   1.786750               0.000000             0.0000000000E+00
   1.788500               0.000000             0.0000000000E+00
   1.790250               0.000000             0.0000000000E+00
   1.792000               0.000000             0.0000000000E+00
   1.793750               0.000000             0.0000000000E+00
   1.795500               0.000000             0.0000000000E+00
   1.797250               0.000000             0.0000000000E+00
   1.799000               0.000000             0.0000000000E+00
   1.800750               0.000000             0.0000000000E+00
   1.802500               0.000000             0.0000000000E+00
   1.804250               0.000000             0.0000000000E+00
   1.806000               0.000000             0.0000000000E+00
   1.807750               0.000000             0.0000000000E+00
   1.809500               0.000000             0.0000000000E+00
   1.811250               0.000000             0.0000000000E+00
   1.813000               0.000000             0.0000000000E+00
   1.814750               0.000000             0.0000000000E+00
   1.816500               0.000000             0.0000000000E+00
   1.818250               0.000000             0.0000000000E+00
   1.820000               0.000000             0.0000000000E+00
   1.821750               0.000000             0.0000000000E+00
   1.823500               0.000000             0.0000000000E+00
   1.825250               0.000000             0.0000000000E+00
   1.827000               0.000000             0.0000000000E+00
   1.828750               0.000000             0.0000000000E+00
   1.830500               0.000000             0.0000000000E+00
   1.832250               0.000000             0.0000000000E+00
   1.834000               0.000000             0.0000000000E+00
   1.835750               0.000000             0.0000000000E+00
   1.837500               0.000000             0.0000000000E+00
   1.839250               0.000000             0.0000000000E+00
   1.841000               0.000000             0.0000000000E+00
   1.842750               0.000000             0.0000000000E+00
   1.844500               0.000000             0.0000000000E+00
   1.846250               0.000000             0.0000000000E+00
   1.848000               0.000000             0.0000000000E+00
   1.849750               0.000000             0.0000000000E+00
   1.851500               0.000000             0.0000000000E+00
   1.853250               0.000000             0.0000000000E+00
   1.855000               0.000000             0.0000000000E+00
   1.856750               0.000000             0.0000000000E+00
   1.858500               0.000000             0.0000000000E+00
   1.860250               0.000000             0.0000000000E+00
   1.862000               0.000000             0.0000000000E+00
   1.863750               0.000000             0.0000000000E+00
   1.865500               0.000000             0.0000000000E+00
   1.867250               0.000000             0.0000000000E+00
   1.869000               0.000000             0.0000000000E+00
   1.870750               0.000000             0.0000000000E+00
   1.872500               0.000000             0.0000000000E+00
   1.874250               0.057143             1.0462857143E+17
   1.876000               0.000000             0.0000000000E+00
   1.877750               0.000000             0.0000000000E+00
   1.879500               0.000000             0.0000000000E+00
   1.881250               0.000000             0.0000000000E+00
   1.883000               0.000000             0.0000000000E+00
   1.884750               0.000000             0.0000000000E+00
   1.886500               0.000000             0.0000000000E+00
   1.888250               0.057143             1.0462857143E+17
   1.890000               0.000000             0.0000000000E+00
   1.891750               0.000000             0.0000000000E+00
   1.893500               0.000000             0.0000000000E+00
   1.895250               0.000000             0.0000000000E+00
   1.897000               0.000000             0.0000000000E+00
   1.898750               0.000000             0.0000000000E+00
   1.900500               0.000000             0.0000000000E+00
   1.902250               0.000000             0.0000000000E+00
   1.904000               0.000000             0.0000000000E+00
   1.905750               0.000000             0.0000000000E+00
   1.907500               0.000000             0.0000000000E+00
   1.909250               0.000000             0.0000000000E+00
   1.911000               0.000000             0.0000000000E+00
   1.912750               0.000000             0.0000000000E+00
   1.914500               0.000000             0.0000000000E+00
   1.916250               0.000000             0.0000000000E+00
   1.918000               0.000000             0.0000000000E+00
   1.919750               0.000000             0.0000000000E+00
   1.921500               0.000000             0.0000000000E+00
   1.923250               0.000000             0.0000000000E+00
   1.925000               0.000000             0.0000000000E+00
   1.926750               0.000000             0.0000000000E+00
   1.928500               0.000000             0.0000000000E+00
   1.930250               0.000000             0.0000000000E+00
   1.932000               0.000000             0.0000000000E+00
   1.933750               0.000000             0.0000000000E+00
   1.935500               0.000000             0.0000000000E+00
   1.937250               0.000000             0.0000000000E+00
   1.939000               0.000000             0.0000000000E+00
   1.940750               0.000000             0.0000000000E+00
   1.942500               0.000000             0.0000000000E+00
   1.944250               0.000000             0.0000000000E+00
   1.946000               0.000000             0.0000000000E+00
   1.947750               0.000000             0.0000000000E+00
   1.949500               0.000000             0.0000000000E+00
   1.951250               0.000000             0.0000000000E+00
   1.953000               0.000000             0.0000000000E+00
   1.954750               0.000000             0.0000000000E+00
   1.956500               0.000000             0.0000000000E+00
   1.958250               0.000000             0.0000000000E+00
   1.960000               0.000000             0.0000000000E+00
   1.961750               0.000000             0.0000000000E+00
   1.963500               0.000000             0.0000000000E+00
   1.965250               0.057143             1.0462857143E+17
   1.967000               0.000000             0.0000000000E+00
   1.968750               0.000000             0.0000000000E+00
   1.970500               0.000000             0.0000000000E+00
   1.972250               0.000000             0.0000000000E+00
   1.974000               0.057143             1.0462857143E+17
   1.975750               0.000000             0.0000000000E+00
   1.977500               0.000000             0.0000000000E+00
   1.979250               0.000000             0.0000000000E+00
   1.981000               0.000000             0.0000000000E+00
   1.982750               0.000000             0.0000000000E+00
   1.984500               0.000000             0.0000000000E+00
   1.986250               0.000000             0.0000000000E+00
   1.988000               0.000000             0.0000000000E+00
   1.989750               0.000000             0.0000000000E+00
   1.991500               0.000000             0.0000000000E+00
   1.993250               0.000000             0.0000000000E+00
   1.995000               0.000000             0.0000000000E+00
   1.996750               0.000000             0.0000000000E+00
   1.998500               0.000000             0.0000000000E+00
   2.000250               0.000000             0.0000000000E+00
   2.002000               0.000000             0.0000000000E+00
   2.003750               0.000000             0.0000000000E+00
   2.005500               0.000000             0.0000000000E+00
   2.007250               0.000000             0.0000000000E+00
   2.009000               0.000000             0.0000000000E+00
   2.010750               0.000000             0.0000000000E+00
   2.012500               0.000000             0.0000000000E+00
   2.014250               0.000000             0.0000000000E+00
   2.016000               0.000000             0.0000000000E+00
   2.017750               0.000000             0.0000000000E+00
   2.019500               0.000000             0.0000000000E+00
   2.021250               0.000000             0.0000000000E+00
   2.023000               0.000000             0.0000000000E+00
   2.024750               0.000000             0.0000000000E+00
   2.026500               0.000000             0.0000000000E+00
   2.028250               0.000000             0.0000000000E+00
   2.030000               0.000000             0.0000000000E+00
   2.031750               0.000000             0.0000000000E+00
   2.033500               0.000000             0.0000000000E+00
   2.035250               0.000000             0.0000000000E+00
   2.037000               0.000000             0.0000000000E+00
   2.038750               0.000000             0.0000000000E+00
   2.040500               0.000000             0.0000000000E+00
   2.042250               0.000000             0.0000000000E+00
   2.044000               0.000000             0.0000000000E+00
   2.045750               0.000000             0.0000000000E+00
   2.047500               0.000000             0.0000000000E+00
   2.049250               0.000000             0.0000000000E+00
   2.051000               0.000000             0.0000000000E+00
   2.052750               0.000000             0.0000000000E+00
   2.054500               0.000000             0.0000000000E+00
   2.056250               0.000000             0.0000000000E+00
   2.058000               0.000000             0.0000000000E+00
   2.059750               0.000000             0.0000000000E+00
   2.061500               0.000000             0.0000000000E+00
   2.063250               0.000000             0.0000000000E+00
   2.065000               0.000000             0.0000000000E+00
   2.066750               0.000000             0.0000000000E+00
   2.068500               0.000000             0.0000000000E+00
   2.070250               0.000000             0.0000000000E+00
   2.072000               0.000000             0.0000000000E+00
   2.073750               0.000000             0.0000000000E+00
   2.075500               0.000000             0.0000000000E+00
   2.077250               0.000000             0.0000000000E+00
   2.079000               0.000000             0.0000000000E+00
   2.080750               0.000000             0.0000000000E+00
   2.082500               0.000000             0.0000000000E+00
   2.084250               0.057143             1.0462857143E+17
   2.086000               0.000000             0.0000000000E+00
   2.087750               0.000000             0.0000000000E+00
   2.089500               0.000000             0.0000000000E+00
   2.091250               0.000000             0.0000000000E+00
   2.093000               0.000000             0.0000000000E+00
   2.094750               0.000000             0.0000000000E+00
   2.096500               0.000000             0.0000000000E+00
   2.098250               0.000000             0.0000000000E+00
   2.100000               0.000000             0.0000000000E+00
   2.101750               0.000000             0.0000000000E+00
   2.103500               0.000000             0.0000000000E+00
   2.105250               0.000000             0.0000000000E+00
   2.107000               0.000000             0.0000000000E+00
   2.108750               0.000000             0.0000000000E+00
   2.110500               0.000000             0.0000000000E+00
   2.112250               0.000000             0.0000000000E+00
   2.114000               0.000000             0.0000000000E+00
   2.115750               0.000000             0.0000000000E+00
   2.117500               0.000000             0.0000000000E+00
   2.119250               0.000000             0.0000000000E+00
   2.121000               0.057143             1.0462857143E+17
   2.122750               0.000000             0.0000000000E+00
   2.124500               0.000000             0.0000000000E+00
   2.126250               0.000000             0.0000000000E+00
   2.128000               0.000000             0.0000000000E+00
   2.129750               0.000000             0.0000000000E+00
   2.131500               0.000000             0.0000000000E+00
   2.133250               0.057143             1.0462857143E+17
   2.135000               0.057143             1.0462857143E+17
   2.136750               0.000000             0.0000000000E+00
   2.138500               0.000000             0.0000000000E+00
   2.140250               0.000000             0.0000000000E+00
   2.142000               0.000000             0.0000000000E+00
   2.143750               0.000000             0.0000000000E+00
   2.145500               0.000000             0.0000000000E+00
   2.147250               0.000000             0.0000000000E+00
   2.149000               0.000000             0.0000000000E+00
   2.150750               0.000000             0.0000000000E+00
   2.152500               0.057143             1.0462857143E+17
   2.154250               0.000000             0.0000000000E+00
   2.156000               0.000000             0.0000000000E+00
   2.157750               0.000000             0.0000000000E+00
   2.159500               0.000000             0.0000000000E+00
   2.161250               0.000000             0.0000000000E+00
   2.163000               0.000000             0.0000000000E+00
   2.164750               0.000000             0.0000000000E+00
   2.166500               0.000000             0.0000000000E+00
   2.168250               0.000000             0.0000000000E+00
   2.170000               0.000000             0.0000000000E+00
   2.171750               0.000000             0.0000000000E+00
   2.173500               0.000000             0.0000000000E+00
   2.175250               0.000000             0.0000000000E+00
   2.177000               0.000000             0.0000000000E+00
   2.178750               0.000000             0.0000000000E+00
   2.180500               0.000000             0.0000000000E+00
   2.182250               0.000000             0.0000000000E+00
   2.184000               0.000000             0.0000000000E+00
   2.185750               0.000000             0.0000000000E+00
   2.187500               0.000000             0.0000000000E+00
   2.189250               0.000000             0.0000000000E+00
   2.191000               0.000000             0.0000000000E+00
   2.192750               0.000000             0.0000000000E+00
   2.194500               0.000000             0.0000000000E+00
   2.196250               0.000000             0.0000000000E+00
   2.198000               0.000000             0.0000000000E+00
   2.199750               0.000000             0.0000000000E+00
   2.201500               0.000000             0.0000000000E+00
   2.203250               0.000000             0.0000000000E+00
   2.205000               0.000000             0.0000000000E+00
   2.206750               0.000000             0.0000000000E+00
   2.208500               0.000000             0.0000000000E+00
   2.210250               0.000000             0.0000000000E+00
   2.212000               0.000000             0.0000000000E+00
   2.213750               0.000000             0.0000000000E+00
   2.215500               0.000000             0.0000000000E+00
   2.217250               0.000000             0.0000000000E+00
   2.219000               0.000000             0.0000000000E+00
   2.220750               0.000000             0.0000000000E+00
   2.222500               0.000000             0.0000000000E+00
   2.224250               0.000000             0.0000000000E+00
   2.226000               0.000000             0.0000000000E+00
   2.227750               0.000000             0.0000000000E+00
   2.229500               0.000000             0.0000000000E+00
   2.231250               0.000000             0.0000000000E+00
   2.233000               0.000000             0.0000000000E+00
   2.234750               0.000000             0.0000000000E+00
   2.236500               0.000000             0.0000000000E+00
   2.238250               0.000000             0.0000000000E+00
   2.240000               0.000000             0.0000000000E+00
   2.241750               0.000000             0.0000000000E+00
   2.243500               0.000000             0.0000000000E+00
   2.245250               0.000000             0.0000000000E+00
   2.247000               0.000000             0.0000000000E+00
   2.248750               0.000000             0.0000000000E+00
   2.250500               0.000000             0.0000000000E+00
   2.252250               0.000000             0.0000000000E+00
   2.254000               0.000000             0.0000000000E+00
   2.255750               0.000000             0.0000000000E+00
   2.257500               0.000000             0.0000000000E+00
   2.259250               0.000000             0.0000000000E+00
   2.261000               0.000000             0.0000000000E+00
   2.262750               0.000000             0.0000000000E+00
   2.264500               0.000000             0.0000000000E+00
   2.266250               0.000000             0.0000000000E+00
   2.268000               0.000000             0.0000000000E+00
   2.269750               0.000000             0.0000000000E+00
   2.271500               0.000000             0.0000000000E+00
   2.273250               0.000000             0.0000000000E+00
   2.275000               0.000000             0.0000000000E+00
   2.276750               0.000000             0.0000000000E+00
   2.278500               0.000000             0.0000000000E+00
   2.280250               0.000000             0.0000000000E+00
   2.282000               0.000000             0.0000000000E+00
   2.283750               0.000000             0.0000000000E+00
   2.285500               0.000000             0.0000000000E+00
   2.287250               0.000000             0.0000000000E+00
   2.289000               0.000000             0.0000000000E+00
   2.290750               0.000000             0.0000000000E+00
   2.292500               0.000000             0.0000000000E+00
   2.294250               0.000000             0.0000000000E+00
   2.296000               0.000000             0.0000000000E+00
   2.297750               0.000000             0.0000000000E+00
   2.299500               0.000000             0.0000000000E+00
   2.301250               0.000000             0.0000000000E+00
   2.303000               0.000000             0.0000000000E+00
   2.304750               0.000000             0.0000000000E+00
   2.306500               0.000000             0.0000000000E+00
