     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -5.87534     0.57020     0.03876     0.04878     0.03868     0.01354     0.01602     0.02177     0.01592     0.01361     0.77728
    -5.77234     0.57480     0.04508     0.05100     0.04516     0.01475     0.02015     0.02301     0.02012     0.01480     0.80888
    -5.66934     0.45270     0.03480     0.04952     0.03477     0.01199     0.01512     0.02187     0.01510     0.01204     0.64791
    -5.56634     0.43860     0.03573     0.05186     0.03556     0.01212     0.01544     0.02250     0.01542     0.01216     0.63939
    -5.46334     0.42320     0.03658     0.05450     0.03636     0.01222     0.01565     0.02296     0.01562     0.01224     0.62933
    -5.36034     0.48140     0.03946     0.08797     0.03927     0.01355     0.01673     0.04432     0.01670     0.01352     0.75291
    -5.25734     0.27120     0.03259     0.03535     0.03269     0.00976     0.01304     0.00617     0.01309     0.00966     0.42356
    -5.15434     0.23200     0.03015     0.03493     0.03047     0.00966     0.01143     0.00606     0.01152     0.00949     0.37571
    -5.05134     0.16760     0.02470     0.02975     0.02477     0.00882     0.00865     0.00558     0.00863     0.00880     0.28731
    -4.94834     0.13330     0.02177     0.02620     0.02176     0.00817     0.00716     0.00542     0.00713     0.00820     0.23912
    -4.84534     0.10988     0.01930     0.02179     0.01925     0.00768     0.00610     0.00534     0.00608     0.00772     0.20314
    -4.74234     0.09145     0.01736     0.01832     0.01728     0.00732     0.00525     0.00532     0.00524     0.00736     0.17489
    -4.63934     0.07802     0.01594     0.01580     0.01585     0.00709     0.00462     0.00533     0.00462     0.00712     0.15438
    -4.53634     0.06955     0.01504     0.01423     0.01495     0.00697     0.00420     0.00540     0.00421     0.00701     0.14156
    -4.43334     0.17225     0.08736     0.04340     0.08603     0.01526     0.01207     0.00878     0.01192     0.01509     0.45215
    -4.33034     0.15156     0.07924     0.04138     0.07842     0.01472     0.01113     0.00939     0.01107     0.01450     0.41140
    -4.22734     0.13624     0.07363     0.04048     0.07348     0.01443     0.01050     0.00995     0.01053     0.01425     0.38349
    -4.12434     0.12370     0.07239     0.04058     0.07296     0.01484     0.01056     0.01058     0.01066     0.01479     0.37105
    -4.02134     0.12136     0.07222     0.04341     0.07267     0.01528     0.01051     0.01146     0.01059     0.01523     0.37273
    -3.91934     0.11880     0.07175     0.04594     0.07210     0.01570     0.01042     0.01228     0.01048     0.01564     0.37311
    -3.81634     0.11606     0.07098     0.04818     0.07124     0.01608     0.01030     0.01303     0.01034     0.01603     0.37223
    -3.71334     0.11312     0.06992     0.05012     0.07009     0.01643     0.01013     0.01371     0.01017     0.01639     0.37008
    -3.61034     0.11169     0.07448     0.06192     0.07489     0.01762     0.01099     0.01487     0.01114     0.01760     0.39520
    -3.50734     0.11301     0.08189     0.07288     0.08192     0.01900     0.01218     0.01619     0.01226     0.01895     0.42828
    -3.40434     0.11422     0.09070     0.08297     0.09048     0.02044     0.01349     0.01748     0.01352     0.02042     0.46371
    -3.30134     0.11627     0.09780     0.09242     0.10017     0.02222     0.01454     0.02693     0.01451     0.02075     0.50561
    -3.19834     0.11396     0.10839     0.10023     0.11093     0.02305     0.01595     0.02662     0.01590     0.02160     0.53662
    -3.09534     0.11195     0.12075     0.10730     0.12356     0.02400     0.01755     0.02633     0.01748     0.02264     0.57156
    -2.99234     0.13038     0.16494     0.13189     0.16852     0.03407     0.02141     0.02989     0.02151     0.03241     0.73502
    -2.88934     0.11789     0.16323     0.11435     0.16654     0.03487     0.02045     0.02538     0.02048     0.03313     0.69632
    -2.78634     0.10679     0.16217     0.09830     0.16551     0.03568     0.01960     0.02113     0.01961     0.03399     0.66278
    -2.68334     0.09705     0.15992     0.08363     0.16329     0.03631     0.01872     0.01712     0.01872     0.03478     0.62955
    -2.58034     0.06741     0.12762     0.05593     0.13303     0.03031     0.01504     0.01214     0.01529     0.02695     0.48372
    -2.47734     0.05971     0.12563     0.08418     0.13112     0.03058     0.01608     0.01655     0.01641     0.02713     0.50739
    -2.37434     0.05460     0.12343     0.10629     0.12846     0.03132     0.01697     0.02051     0.01745     0.02802     0.52704
    -2.27134     0.06605     0.12741     0.18550     0.13163     0.03615     0.02030     0.03638     0.02096     0.03333     0.65771
    -2.16834     0.05504     0.12396     0.15536     0.12682     0.03413     0.02248     0.03568     0.02297     0.03176     0.60820
    -2.06534     0.04836     0.11967     0.15476     0.12231     0.03302     0.02338     0.04111     0.02377     0.03080     0.59718
    -1.96234     0.04619     0.12304     0.16998     0.12573     0.03376     0.02572     0.04971     0.02612     0.03166     0.63191
    -1.85934     0.04355     0.12520     0.18295     0.12800     0.03439     0.02765     0.05866     0.02816     0.03233     0.66089
    -1.75634     0.03916     0.12488     0.18465     0.12714     0.03449     0.02872     0.06508     0.02937     0.03286     0.66635
    -1.65334     0.03388     0.12549     0.18051     0.12637     0.03446     0.02990     0.07024     0.03047     0.03409     0.66541
    -1.55034     0.03104     0.16358     0.26260     0.16195     0.04284     0.04029     0.10132     0.04039     0.04405     0.88806
    -1.44834     0.02326     0.18449     0.24050     0.17042     0.04558     0.04483     0.10172     0.04293     0.05345     0.90718
    -1.34534     0.01789     0.15942     0.18758     0.14823     0.04122     0.04006     0.08684     0.03895     0.04809     0.76828
    -1.24234     0.01233     0.13160     0.11904     0.12354     0.03721     0.03483     0.06453     0.03441     0.04301     0.60050
    -1.13934     0.00844     0.10981     0.10017     0.10583     0.03925     0.03064     0.05837     0.03159     0.03994     0.52404
    -1.03634     0.00611     0.09131     0.08679     0.08976     0.03849     0.02671     0.05285     0.02828     0.03648     0.45678
    -0.93334     0.00446     0.07243     0.07342     0.07430     0.03700     0.02240     0.04646     0.02486     0.03205     0.38738
    -0.83034     0.00347     0.05886     0.06142     0.06387     0.03588     0.01946     0.04006     0.02274     0.02840     0.33416
    -0.72734     0.00260     0.05615     0.04006     0.05356     0.03315     0.02039     0.02953     0.02005     0.03511     0.29060
    -0.62434     0.00193     0.04851     0.03037     0.04385     0.02965     0.01879     0.02391     0.01715     0.03458     0.24873
    -0.52134     0.00132     0.03976     0.02179     0.03454     0.02575     0.01658     0.01879     0.01434     0.03197     0.20483
    -0.41834     0.00072     0.03032     0.01234     0.02652     0.02187     0.01395     0.01290     0.01205     0.02716     0.15783
    -0.31534     0.00032     0.01647     0.00587     0.01287     0.01168     0.00885     0.00696     0.00649     0.01736     0.08687
    -0.21234     0.00012     0.00603     0.00215     0.00471     0.00429     0.00325     0.00255     0.00238     0.00637     0.03185
    -0.10934     0.00001     0.00073     0.00026     0.00057     0.00052     0.00040     0.00031     0.00029     0.00078     0.00388
    -0.00634     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.09666     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.19966     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.30266     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.40566     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.50866     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.61166     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.71466     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.81766     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     0.92066     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.02266     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.12566     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.22866     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.33166     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.43466     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.53766     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
     1.64066     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
